date,daily_sentiment_score,news_count
2024-04-03,-0.28187907,36
2024-04-04,-0.4078384,36
2024-04-05,-0.45629346,34
2024-04-06,-0.7942312,5
2024-04-07,-0.6260747,4
2024-04-08,-0.54148257,46
2024-04-09,-0.35162315,38
2024-04-10,-0.4020994,43
2024-04-11,-0.5041039,26
2024-04-12,-0.43107325,35
2024-04-13,-0.0670783,13
2024-04-14,-0.28437492,6
2024-04-15,-0.11012258,51
2024-04-16,-0.14915435,41
2024-04-17,-0.4608092,37
2024-04-18,-0.3770318,33
2024-04-19,-0.17860995,32
2024-04-20,-0.38949555,14
2024-04-21,-0.6009636,4
2024-04-22,-0.5806452,35
2024-04-23,-0.5367269,27
2024-04-24,-0.68515974,31
2024-04-25,-0.6510865,26
2024-04-26,-0.48864156,25
2024-04-27,-0.6145299,8
2024-04-28,-0.54936343,9
2024-04-29,-0.4239642,30
2024-04-30,-0.47091043,38
2024-05-01,-0.30932042,41
2024-05-02,-0.40565708,44
2024-05-03,-0.34123418,44
2024-05-04,-0.5616282,10
2024-05-05,-0.6936973,7
2024-05-06,-0.5158517,35
2024-05-07,-0.43741524,39
2024-05-08,-0.505418,43
2024-05-09,-0.5268545,35
2024-05-10,-0.33767253,29
2024-05-11,-0.66047615,12
2024-05-12,-0.5565384,9
2024-05-13,-0.39780116,56
2024-05-14,-0.48608324,29
2024-05-15,-0.46791697,40
2024-05-16,-0.38368696,45
2024-05-17,-0.44543022,32
2024-05-18,-0.7514593,8
2024-05-19,-0.78974354,5
2024-05-20,0.044569746,34
2024-05-21,-0.5998788,57
2024-05-22,-0.7045272,37
2024-05-23,-0.5414975,30
2024-05-24,-0.776998,29
2024-05-25,-0.82414967,7
2024-05-26,-0.8634174,8
2024-05-27,-0.7391829,12
2024-05-28,-0.6990915,31
2024-05-29,-0.4996466,45
2024-05-30,-0.5345511,28
2024-05-31,-0.4650065,29
2024-06-01,-0.8319817,6
2024-06-02,-0.13953066,7
2024-06-03,-0.43618,22
2024-06-04,-0.40157732,48
2024-06-05,-0.52915484,36
2024-06-06,-0.69473004,39
2024-06-07,-0.30314443,29
2024-06-08,-0.6705816,8
2024-06-09,-0.66326386,3
2024-06-10,-0.56882334,28
2024-06-11,-0.6303181,47
2024-06-12,-0.30326134,29
2024-06-13,-0.4006223,37
2024-06-14,-0.3096804,36
2024-06-15,-0.8615567,8
2024-06-16,-0.79930305,5
2024-06-17,-0.38843167,22
2024-06-18,-0.35055467,27
2024-06-19,-0.5590512,18
2024-06-20,-0.5693969,34
2024-06-21,-0.4550655,24
2024-06-22,0.2025381,5
2024-06-23,-0.99178666,5
2024-06-24,0.04544979,39
2024-06-25,-0.21738432,31
2024-06-26,-0.56151456,33
2024-06-27,-0.68067867,29
2024-06-28,-0.45656827,22
2024-06-29,-0.33382627,3
2024-06-30,-0.664522,3
2024-07-01,-0.5828788,29
2024-07-02,-0.4471197,27
2024-07-03,-0.7081676,23
2024-07-04,-0.13665244,20
2024-07-05,-0.30713907,53
2024-07-06,-0.7368315,6
2024-07-07,-0.33557916,3
2024-07-08,-0.50482184,32
2024-07-09,-0.42568225,37
2024-07-10,-0.40729108,32
2024-07-11,-0.45481154,44
2024-07-12,-0.35281244,19
2024-07-13,-0.9995673,2
2024-07-14,-0.02749265,8
2024-07-15,-0.49182895,48
2024-07-16,-0.33259887,66
2024-07-17,-0.38289097,42
2024-07-18,-0.6287307,47
2024-07-19,-0.24724388,38
2024-07-20,-0.19778346,5
2024-07-21,-0.81683004,7
2024-07-22,-0.58273065,46
2024-07-23,-0.059870422,51
2024-07-24,-0.46472457,44
2024-07-25,-0.3417941,34
2024-07-26,-0.4099823,33
2024-07-27,-0.6184658,36
2024-07-28,-0.5942047,7
2024-07-29,-0.61529505,52
2024-07-30,-0.35989144,35
2024-07-31,-0.40514246,36
2024-08-01,0.034803294,56
2024-08-02,-0.5917579,27
2024-08-03,-0.35763004,6
2024-08-04,0.19436887,8
2024-08-05,-0.2175487,86
2024-08-06,-0.16603273,72
2024-08-07,-0.50055283,28
2024-08-08,-0.57003456,41
2024-08-09,-0.32816067,29
2024-08-10,-0.67429453,3
2024-08-11,0.043343365,3
2024-08-12,-0.3954972,24
2024-08-13,-0.31521487,32
2024-08-14,-0.53530604,37
2024-08-15,-0.55263126,33
2024-08-16,-0.5305071,21
2024-08-17,-0.21677856,6
2024-08-18,-0.45888153,4
2024-08-19,-0.60078824,26
2024-08-20,-0.49608737,22
2024-08-21,-0.5198959,37
2024-08-22,-0.6329954,23
2024-08-23,-0.4816159,23
2024-08-24,-0.99888545,3
2024-08-25,-0.18788797,6
2024-08-26,-0.22920285,14
2024-08-27,-0.5188639,9
2024-08-28,-0.6260431,9
2024-08-29,-0.6760727,14
2024-08-30,-0.38834244,18
2024-08-31,-0.6617294,9
2024-09-01,-0.29435125,4
2024-09-02,-0.3426271,27
2024-09-03,-0.23529072,19
2024-09-04,-0.28303558,40
2024-09-05,0.16432054,27
2024-09-06,-0.10760697,17
2024-09-07,-0.72749144,9
2024-09-08,-0.7506445,4
2024-09-09,-0.28582212,31
2024-09-10,-0.30395538,37
2024-09-11,0.040748693,46
2024-09-12,-0.54207885,31
2024-09-13,-0.62878126,25
2024-09-14,-0.23382692,10
2024-09-15,-0.6637056,9
2024-09-16,-0.27754343,22
2024-09-17,-0.5653571,38
2024-09-18,-0.510248,34
2024-09-19,-0.39115065,37
2024-09-20,-0.35679036,27
2024-09-21,-0.7943717,4
2024-09-22,-0.58144635,9
2024-09-23,-0.294324,29
2024-09-24,-0.5368885,31
2024-09-25,-0.41249648,29
2024-09-26,-0.2744993,30
2024-09-27,-0.2588396,40
2024-09-28,-0.20325546,6
2024-09-29,-0.57841694,8
2024-09-30,-0.30740425,31
2024-10-01,-0.3755105,28
2024-10-02,-0.21114036,27
2024-10-03,-0.29281223,29
2024-10-04,-0.28995806,31
2024-10-05,-0.3026341,4
2024-10-06,-0.58134156,5
2024-10-07,-0.30187416,29
2024-10-08,-0.3154558,26
2024-10-09,-0.50740194,33
2024-10-10,-0.57785124,20
2024-10-11,-0.40774673,14
2024-10-12,-0.20049939,5
2024-10-13,-0.67015743,3
2024-10-14,-0.47475028,17
2024-10-15,-0.7076597,10
2024-10-16,-0.18962497,11
2024-10-17,-0.32425615,20
2024-10-18,-0.39610484,10
2024-10-19,-0.5282753,5
2024-10-20,-0.6666196,3
2024-10-21,-0.40015358,21
2024-10-22,-0.5451301,12
2024-10-23,-0.48714,19
2024-10-24,-0.25615847,26
2024-10-25,-0.8450828,11
2024-10-26,-0.8308813,6
2024-10-27,-0.4929369,2
2024-10-28,-0.35734943,27
2024-10-29,-0.6211274,30
2024-10-30,-0.42924458,32
2024-10-31,-0.61954564,14
2024-11-01,-0.1346477,19
2024-11-02,-0.8260243,4
2024-11-03,-0.4466691,7
2024-11-04,-0.4091106,20
2024-11-05,-0.34169537,51
2024-11-06,-0.48651984,64
2024-11-07,-0.33041906,56
2024-11-08,-0.40737814,41
2024-11-09,-0.7289146,11
2024-11-10,-0.5968542,10
2024-11-11,-0.3199295,65
2024-11-12,-0.1989097,58
2024-11-13,-0.55195475,44
2024-11-14,-0.39351577,58
2024-11-15,-0.6077918,42
2024-11-16,-0.16423886,12
2024-11-17,-0.6825246,7
2024-11-18,-0.60577637,55
2024-11-19,-0.6019008,50
2024-11-20,-0.3679048,53
2024-11-21,-0.5362507,88
2024-11-22,-0.47814164,52
2024-11-23,-0.69283193,11
2024-11-24,-0.6711944,10
2024-11-25,-0.28695992,78
2024-11-26,-0.42857233,67
2024-11-27,-0.12706108,42
2024-11-28,-0.44105998,57
2024-11-29,-0.3285124,34
2024-11-30,-0.99538016,4
2024-12-01,-0.3624913,19
2024-12-02,-0.55855626,60
2024-12-03,-0.2362817,41
2024-12-04,-0.63915724,38
2024-12-05,-0.35773978,87
2024-12-06,-0.46183506,47
2024-12-07,-0.1994848,9
2024-12-08,-0.5737676,13
2024-12-09,-0.49882782,57
2024-12-10,-0.56422216,66
2024-12-11,-0.44303122,57
2024-12-12,-0.31325865,46
2024-12-13,-0.49655268,58
2024-12-14,-0.75151527,14
2024-12-15,-0.27876982,15
2024-12-16,-0.34140635,71
2024-12-17,-0.3440134,61
2024-12-18,-0.56384224,61
2024-12-19,-0.4097553,71
2024-12-20,-0.3056921,73
2024-12-21,-0.6468913,20
2024-12-22,-0.57210404,6
2024-12-23,-0.24347372,41
2024-12-24,-0.39810324,20
2024-12-25,-0.6331967,19
2024-12-26,-0.08931409,37
2024-12-27,-0.43819487,32
2024-12-28,-0.38332802,10
2024-12-29,-0.16663401,6
2024-12-30,-0.5749936,28
2024-12-31,-0.4494642,26
2025-01-01,-0.42393306,13
2025-01-02,-0.43701667,18
2025-01-03,-0.44282743,26
2025-01-04,-0.78152025,9
2025-01-05,-0.9961373,3
2025-01-06,-0.4894387,39
2025-01-07,-0.06843847,36
2025-01-08,-0.3963607,43
2025-01-09,-0.5113803,20
2025-01-10,-0.36421004,24
2025-01-11,-0.10577893,6
2025-01-12,-0.4202813,4
2025-01-13,-0.19486426,55
2025-01-14,-0.5258257,42
2025-01-15,-0.49800563,59
2025-01-16,-0.6358616,40
2025-01-17,-0.5190862,66
2025-01-18,-0.5061315,33
2025-01-19,-0.524649,16
2025-01-20,-0.45951086,60
2025-01-21,-0.56310666,73
2025-01-22,-0.4370161,61
2025-01-23,-0.4364647,50
2025-01-24,-0.6674343,55
2025-01-25,-0.47433054,11
2025-01-26,-0.82188904,5
2025-01-27,-0.07250033,54
2025-01-28,-0.47176293,36
2025-01-29,-0.59053147,49
2025-01-30,-0.37899125,51
2025-01-31,-0.34468853,36
2025-02-01,-0.40849584,16
2025-02-02,-0.707082,7
2025-02-03,-0.068905436,31
2025-02-04,-0.19762675,37
2025-02-05,-0.46747413,35
2025-02-06,-0.43658248,33
2025-02-07,-0.5161334,31
2025-02-08,-0.45391273,14
2025-02-09,-0.64355546,10
2025-02-10,-0.2037481,32
2025-02-11,-0.56552947,39
2025-02-12,-0.43959028,29
2025-02-13,-0.56999964,34
2025-02-14,-0.42551574,43
2025-02-15,-0.38212878,13
2025-02-16,-0.9658985,3
2025-02-17,-0.526368,23
2025-02-18,-0.60271835,32
2025-02-19,-0.62886846,39
2025-02-20,-0.38255852,20
2025-02-21,-0.17211755,30
2025-02-22,-0.65807766,11
2025-02-23,-0.70922303,8
2025-02-24,-0.25383148,25
2025-02-25,0.16867825,59
2025-02-26,-0.20056048,43
2025-02-27,-0.45527905,60
2025-02-28,-0.30291793,63
2025-03-01,-0.59876144,24
2025-03-02,-0.5251851,24
2025-03-03,0.04552878,98
2025-03-04,-0.27072155,68
2025-03-05,-0.26783228,39
2025-03-06,-0.56186926,50
2025-03-07,-0.112333894,83
2025-03-08,-0.0455629,21
2025-03-09,-0.77513444,5
2025-03-10,0.120579235,57
2025-03-11,-0.29747996,63
2025-03-12,-0.38795784,50
2025-03-13,-0.52858984,43
2025-03-14,-0.45528468,57
2025-03-15,-0.075083435,19
2025-03-16,-0.2520406,4
2025-03-17,-0.33876714,42
2025-03-18,-0.40201217,47
2025-03-19,-0.4945051,53
2025-03-20,-0.37435952,46
2025-03-21,-0.4540309,30
2025-03-22,-0.28061458,8
2025-03-23,-0.32459703,13
2025-03-24,-0.3958359,50
2025-03-25,-0.38828853,66
2025-03-26,-0.50601095,58
2025-03-27,-0.055330954,66
2025-03-28,-0.10264618,48
2025-03-29,0.10471978,8
2025-03-30,-0.17476898,6
2025-03-31,-0.33376804,50
2025-04-01,-0.23183447,50
2025-04-02,-0.51950216,49
2025-04-03,-0.2526203,51
2025-04-04,-0.0874703,59
2025-04-05,-0.47448754,12
2025-04-06,-0.30079898,14
2025-04-07,-0.019450601,59
2025-04-08,-0.40949988,58
2025-04-09,-0.5078383,65
2025-04-10,-0.3626549,53
2025-04-11,-0.25088727,43
2025-04-12,-0.3892576,16
2025-04-13,-0.6082932,10
2025-04-14,-0.3232308,43
2025-04-15,-0.28850096,45
2025-04-16,-0.42063704,48
2025-04-17,-0.167909,46
2025-04-18,-0.3210796,26
2025-04-19,-0.4835011,10
2025-04-20,-0.25103915,4
2025-04-21,0.0909103,46
2025-04-22,-0.31100866,72
2025-04-23,-0.3871393,75
2025-04-24,-0.3766108,43
2025-04-25,-0.47187355,73
2025-04-26,-0.56451225,17
2025-04-27,-0.09584133,11
2025-04-28,-0.14172111,38
2025-04-29,-0.35024074,30
2025-04-30,-0.30309728,41
2025-05-01,-0.40026903,49
2025-05-02,-0.4525057,30
2025-05-03,-0.56629956,15
2025-05-04,-0.44463655,9
2025-05-05,-0.4562751,35
2025-05-06,-0.37228078,38
2025-05-07,-0.5580533,45
2025-05-08,-0.35390937,67
2025-05-09,-0.4520204,70
2025-05-10,-0.47124344,14
2025-05-11,-0.4279388,15
2025-05-12,-0.5210764,63
2025-05-13,-0.30614492,45
2025-05-14,-0.4486844,43
2025-05-15,-0.3598737,45
2025-05-16,-0.43715143,44
2025-05-17,-0.45733407,13
2025-05-18,-0.4481102,14
2025-05-19,-0.44844148,51
2025-05-20,-0.57559997,63
2025-05-21,-0.24744008,90
2025-05-22,-0.5056938,106
2025-05-23,-0.14290853,49
2025-05-24,-0.42668036,15
2025-05-25,-0.18474711,12
2025-05-26,-0.32890424,25
2025-05-27,-0.62627137,66
2025-05-28,-0.6425311,78
2025-05-29,-0.45596084,81
2025-05-30,-0.47199798,63
2025-05-31,-0.44460523,22
2025-06-01,-0.2545352,10
2025-06-02,-0.595625,43
2025-06-03,-0.48264024,29
2025-06-04,-0.99324447,1
